score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
37,900,1,"198 Ainslie St, NY",1.98,2026-06-08,">>Williamsburg 1-Bedroom, 1-Bathroom Apartment",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-williamsburg-bedroom-bathroom/7939535444.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
33,1045,2,Williamsburg,2.02,2026-06-07,"🏡Williamsburg Charming 2-Bedroom, 1-Bathroom Apartment🏡",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-williamsburg-charming-bedroom/7939523709.html,"Welcome home to this bright and spacious Two-bedroom apartment located in the highly desirable Pelham bay of the Williamsburg. Known for its safe, residential atmosphere and convenient location, Pelha"
32,820,1,New York,2.65,2026-06-08,"789 Broadway, New York, NY",https://sfbay.craigslist.org/sfc/apa/d/new-york-789-broadway-new-york-ny/7939550835.html,"Charming 1-bedroom, 1-bath located in the heart of 789 Broadway. This well-maintained home offers comfortable living space with a modern kitchen, in-unit laundry, and private balcony access. Convenien"
30,900,2,"New York, NY",2.65,2026-06-08,*~*Affordable TWO BED Apartment in Harlem,https://sfbay.craigslist.org/sfc/apa/d/new-york-affordable-two-bed-apartment/7939537815.html,"Two-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
29,1258,1,Brooklyn,2.28,2026-06-08,"Affordable 1 bedroom, 1 bathroom apartment!",https://longisland.craigslist.org/apa/d/brooklyn-affordable-bedroom-bathroom/7939551746.html,"Affordable 1-bedroom, 1-bathroom apartment available for July 31st move-in. This well-maintained basement unit features a functional layout and includes all utilities in the rent, making it an ideal c"
29,800,1,"Bed-Stuy, NY",3.13,2026-06-08,Spacious 1 Bedroom 1 bath,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-bath/7939549666.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
29,800,1,Bed-Stuy,3.13,2026-06-08,Spacious 1 Bedroom 1 bath,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-bath/7939545845.html,"Charming 1-bedroom, 1-bath located in the heart of 1025 Sutter Ave. This well-maintained home offers comfortable living space with a modern kitchen, in-unit laundry, and private balcony access. Conven"
28,820,1,Brooklyn,3.13,2026-06-08,"1262 Jefferson Ave, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-1262-jefferson-ave-brooklyn-ny/7939558072.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
28,850,1,Brooklyn,3.13,2026-06-08,"1339 Jefferson Ave, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-1339-jefferson-ave-brooklyn-ny/7939553514.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
28,850,1,"Bushwick, NY",3.13,2026-06-08,Spacious 1 Bedroom Apartment Available in Bushwick,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-apartment/7939550575.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
28,850,1,Bushwick,3.13,2026-06-08,Limited Units Available! Rent this 1BR/1BA,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-limited-units-available-rent/7939541666.html,"Charming 1-bedroom, 1-bath located in the heart of 1025 Sutter Ave. This well-maintained home offers comfortable living space with a modern kitchen, in-unit laundry, and private balcony access. Conven"
28,840,1,Bed-Stuy,3.13,2026-06-08,"890 Putnam Ave, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-890-putnam-ave-brooklyn-ny/7939535841.html,"Charming 1-bedroom, 1-bath located in the heart of 890 Putnam Ave. This well-maintained home offers comfortable living space with a modern kitchen, in-unit laundry, and private balcony access. Conveni"
28,820,1,Bushwick,3.13,2026-06-08,"125 Jefferson St, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-125-jefferson-st-brooklyn-ny/7939535052.html,"Charming 1-bedroom, 1-bath located in the heart of 125 Jefferson St. This well-maintained home offers comfortable living space with a modern kitchen, in-unit laundry, and private balcony access. Conve"
28,1365,2,"Brooklyn, NY",1.58,2026-06-07,Bright & Spacious 2BR Apartment in the Heart of Prospect Heights,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bright-spacious-2br-apartment/7939518407.html,"Welcome to 333 Lincoln Place, a spacious two-bedroom, one-bath apartment in the heart of Prospect Heights. Both bedrooms can accommodate king-sized beds and the home features a sizable living area, se"
27,870,1,"Bushwick, NY",3.13,2026-06-08,**Sunny One Bdrm-Great Location 1262 Jefferson Ave,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-sunny-one-bdrm-great-location/7939538758.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
26,900,1,Bed-Stuy,3.13,2026-06-08,Affordable 1 Bedroom Apartment in Bed-Stuy,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-affordable-bedroom-apartment/7939545470.html,"Charming 1-bedroom, 1-bath located in the heart of 890 Putnam Ave. This well-maintained home offers comfortable living space with a modern kitchen, in-unit laundry, and private balcony access. Conveni"
26,890,1,"Crown Heights, NY",3.08,2026-06-08,"Charming 1-bedroom, 1-bath In Brooklyn",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-charming-bedroom-bath-in/7939539923.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
25,925,1,New Bushwick,3.13,2026-06-08,*/* Bright & Spacious 1BR Apartment Available,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bright-spacious-1br-apartment/7939533316.html,"Welcome to this large and thoughtfully designed 1-bedroom, 1-bath apartment offering an exceptional amount of space and comfort in the heart of Bushwick.The well-balanced layout features a generously "
24,1020,1,"Brooklyn, NY",3.53,2026-06-08,*Lovely 1BR Apartment in Kensington*,https://longisland.craigslist.org/apa/d/brooklyn-lovely-1br-apartment-in/7939535369.html,"A spacious one-bedroom apartment in Kensington, featuring approximately 800 square feet along Ocean Parkway. It includes a renovated kitchen, separate dining area, large living room, and sunny bedroom"
22,900,1,"Brooklyn, NY",3.53,2026-06-08,*Lovely 1BR Apartment in Kensington*,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-lovely-1br-apartment-in/7939555449.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
22,900,1,"Brooklyn, NY",3.53,2026-06-08,*Lovely 1BR Apartment in Kensington*,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-lovely-1br-apartment-in/7939546149.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
22,900,1,"Brooklyn, NY",3.53,2026-06-08,*Lovely 1BR Apartment in Kensington*,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-lovely-1br-apartment-in/7939542575.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
21,820,1,"Brooklyn, NY",3.83,2026-06-08,Spacious 1-Bedroom Apartment in Brooklyn,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-apartment-in/7939539642.html,"One-bedroom, one-bath apartment offering approximately 850 sq ft of living space. The unit includes a refrigerator and stove, and the building features on-site coin laundry for convenience. Cats are n"
17,900,2,Williamsburg,3.97,2026-06-08,"155 Wythe Ave, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-155-wythe-ave-brooklyn-ny/7939534888.html,"Welcome home to this bright and spacious Two-bedroom apartment located in the highly desirable Pelham bay of the Williamsburg. Known for its safe, residential atmosphere and convenient location, Pelha"
17,920,2,Williamsburg,3.97,2026-06-08,">>Williamsburg 2-Bedroom, 1-Bathroom Apartment",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-williamsburg-bedroom-bathroom/7939531777.html,"Welcome home to this bright and spacious Two-bedroom apartment located in the highly desirable Pelham bay of the Williamsburg. Known for its safe, residential atmosphere and convenient location, Pelha"
10,1450,1,Brooklyn,3.08,2026-06-08,Most Searched 1BR in Brooklyn – Available Now!,https://newyork.craigslist.org/brk/apa/d/brooklyn-most-searched-1br-in-brooklyn/7939564924.html,"Bright and well-kept 1BR/1BA apartment in Brooklyn featuring hardwood floors, good natural light, and a functional layout. Located in a convenient residential area close to shops, restaurants, and pub"
8,1342,1,Brooklyn,3.70,2026-06-08,Penthouse-Style 1BR in East Flatbush – King Bedroom & Oversized Bath!,https://newyork.craigslist.org/brk/apa/d/brooklyn-penthouse-style-1br-in-east/7939559829.html,"Located at 106 Remsen Ave, Apt 8A, East Flatbush, NY 11212 — Gut-renovated 1BR penthouse-style apartment with modern finishes, spacious living area, king-size bedroom, oversized bathroom, and stainles"
6,1290,2,Williamsburg,3.97,2026-06-07,Bright & Sunny Renovated 2BR with Hardwood Floors,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bright-sunny-renovated-2br/7939509723.html,"Bright and renovated 2-bedroom apartment featuring hardwood floors, recessed lighting, and a spacious eat-in kitchen with full-size stainless steel appliances. The home includes a windowed bathroom an"
4,1365,2,Brooklyn,3.98,2026-06-08,Prime Queens 2BR | Large Kitchen | Move-In Ready,https://longisland.craigslist.org/apa/d/brooklyn-prime-queens-2br-large-kitchen/7939544341.html,Renovated 2-bedroom apartment in prime Queens location featuring a spacious kitchen with ample cabinet space and stainless steel appliances. The first-floor unit offers abundant closet space and is co
0,,,,,2026-06-08,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-08,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-08,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-06-08,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-08,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-08,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-08,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-08,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-08,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-08,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-08,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
