score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
37,1230,1,Clinton Hill,1.07,2026-05-29,Stunning Loft Studio in Clinton Hill – 14’ Ceilings + Bay Windows!,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-loft-studio-in/7937407750.html,"Stunning Loft Studio in Clinton Hill – 14’ Ceilings + Bay Windows! 124 Willoughby Ave Apt 1, Brooklyn, NY Loft-Style Studio | 1 Bath Welcome to this stunning loft-style studio located in the heart of "
35,1159,1,Prospect Heights,1.53,2026-05-29,Junior 1Bed Loft Style with Great Closet Space & Natural Light,https://newyork.craigslist.org/brk/apa/d/brooklyn-junior-1bed-loft-style-with/7937407439.html,"Sun-Filled Junior 1BR Loft in Prime Prospect Heights | Top Floor Privacy 405 Sterling Pl, Apt 2A, Brooklyn, NY Junior 1 Bed | 1 Bath Welcome to this beautifully renovated junior one-bedroom loft-style"
28,1200,1,Greenpoint,3.07,2026-05-28,Furnished Private Room For Rent - All Utilities included-No broker fee,https://newyork.craigslist.org/brk/apa/d/brooklyn-furnished-private-room-for/7937323019.html,This is a private furnished room situated in one of the most desired sections of Green point on one of the most up and coming strips for restaurants and bars in all of NYC! You will be a short 5 minut
23,1168,1,Stuyvesant Heights,3.13,2026-05-29,Sun-Filled Brooklyn 1 Bedroom w/ Pet-Friendly & 10-Foot High Ceilings!,https://newyork.craigslist.org/brk/apa/d/brooklyn-sun-filled-brooklyn-bedroom/7937432538.html,"Sun-Filled Luxury 1BR with 10-Foot Ceilings & Premium Amenities Lexington Avenue, Brooklyn, NY 11221 1 Bed | 1 Bath | Pet Friendly Welcome to this bright and beautifully designed luxury one-bedroom re"
16,1130,1,Prospect Park South,3.53,2026-05-29,Huge & Spacious 1BR with Ample Closet Space – Westminster Rd Location!,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-spacious-1br-with-ample/7937398007.html,"Huge & Spacious 1BR with Ample Closet Space – Prime Westminster Rd Location! Huge & Spacious 1BR with Ample Closet Space – Westminster Rd Location! Westminster Rd, Brooklyn, NY 1 Bed - 1 Bath Welcome "
15,1249,1,Bushwick,3.66,2026-05-29,Huge 1 Bedroom Loft with Balcony & 15’ Ceilings & Building Amenities,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-bedroom-loft-with-balcony/7937428271.html,"Huge 1 Bedroom Loft with Balcony & 15’ Ceilings | Luxury Bushwick Amenities 257 Cooper St, Apt 6, Brooklyn, NY 11237 1 Bed | 1 Bath | Private Balcony | Loft Layout Welcome to this massive loft-style 1"
14,1500,1,Greenpoint,3.07,2026-05-28,Private Room For Rent with All Utilities included & No broker fee !!!,https://newyork.craigslist.org/brk/apa/d/brooklyn-private-room-for-rent-with-all/7937328057.html,This is a recently renovated private room situated in one of the most desired sections of Green point on one of the most up and coming strips for restaurants and bars in all of NYC! You will be a shor
0,,,,,2026-05-29,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-05-29,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-05-29,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-05-29,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-05-29,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-05-29,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,1500,1,,,2026-05-29,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,,,2026-05-29,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-05-29,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
