score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
40,850,1,"Bushwick, NY",2.35,2026-06-10,"1 bedroom, Beautiful Landscaping, Covered Parking in Bushwick",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bedroom-beautiful-landscaping/7940000315.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Bushwick. Perfectly situated near local amenities and natural beauty, this apartment is"
40,850,1,"Brooklyn, NY",2.35,2026-06-10,"1 bedroom 1 bath first floor corner unit, onsite laundry, dog friendy,",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bedroom-bath-first-floor/7939990022.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Brooklyn. Perfectly situated near local amenities and natural beauty, this apartment is"
39,1145,2,Brooklyn,1.59,2026-06-10,🍁SUNNY 2BR / 1BA WITH A PRIVATE BALCONY🍁,https://longisland.craigslist.org/apa/d/brooklyn-sunny-2br-1ba-with-private/7939997773.html,"Welcome to 190 SKillman Street, sunlit 2-bedroom, 1-bathroom apartment in a beautiful location. Nestled on a quiet, tree-lined block at the border of Clinton Hill and Bed-Stuy, this prime location off"
38,1050,1,Astoria,2.50,2026-06-10,Spacious 1BR Apartment with Private Backyard & Utilities Included,https://longisland.craigslist.org/apa/d/brooklyn-spacious-1br-apartment-with/7940011669.html,This large 1-bedroom apartment offers a bright and comfortable living space with hardwood floors throughout and plenty of natural light. The newly renovated kitchen features stainless steel appliances
38,1136,1,Brooklyn,1.72,2026-06-10,*-*RENT STABILIZED 1 BEDROOM APARTMENT*-*,https://longisland.craigslist.org/apa/d/brooklyn-rent-stabilized-bedroom/7940009043.html,"Spacious Floorplan with large bedroom, open kitchen with gorgeous cabinets and counter space including dishwasher & microwave, well-built & ample closets throughout, noise abatement windows that allow"
38,835,1,New York,2.59,2026-06-10,"**Charming Sunlit 1-Bed, 1-Bath NYC Apartment**",https://sfbay.craigslist.org/sfc/apa/d/new-york-charming-sunlit-bed-bath-nyc/7939983409.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of New York. Perfectly situated near local amenities and natural beauty, this apartment is"
37,850,1,"New York, NY",2.65,2026-06-10,This wonderful remodeled 1 bedroom upstairs in New York,https://sfbay.craigslist.org/sfc/apa/d/new-york-this-wonderful-remodeled/7939996116.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of New York. Perfectly situated near local amenities and natural beauty, this apartment is"
37,850,1,"New York, NY",2.65,2026-06-09,!!~Sunny 1 Bed 1 Bath Apartment !!,https://sfbay.craigslist.org/sfc/apa/d/new-york-sunny-bed-bath-apartment/7939981078.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Novato. Perfectly situated near local amenities and natural beauty, this apartment is a"
36,1150,2,"Brooklyn, NY",1.89,2026-06-10,True 2BR with balcony,https://longisland.craigslist.org/apa/d/brooklyn-true-2br-with-balcony/7939998196.html,"This apartment is South facing, features high ceilings and stunning hardwood floors, eat in kitchen with granite counter tops and stainless-steel appliances including dishwasher and washer/dryer, gorg"
36,1155,2,Brooklyn,1.90,2026-06-10,This is brand new beautifully renovated 2 bedroom,https://longisland.craigslist.org/apa/d/new-york-this-is-brand-new-beautifully/7939991599.html,Welcome to 110 S 2nd! This is brand new beautifully renovated FLOOR THROUGH 2 bedroom/ Flex 3 unit! Located in the heart of Williamsburg. Convenient transportation options including the J/M/Z and L tr
34,800,1,Bushwick,3.13,2026-06-10,"125 Jefferson St, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-125-jefferson-st-brooklyn-ny/7939983031.html,"Welcome to 125 Jefferson St, Unit E, a fully renovated 1-bedroom, 1-bath apartment in the heart of Brooklyn. This bright, refreshed living space features an ideal flow with abundant natural light, bla"
33,1025,1,Astoria,2.65,2026-06-10,💖👌🌹✨Two room studio for rent💖👌🌹✨,https://longisland.craigslist.org/apa/d/brooklyn-two-room-studio-for-rent/7939991596.html,"Two room studio for rent available as of now, this unit features hardwood floors, stainless steel appliances, expose brick walls and more , super bright! Unfortunately no pets ! . . . . . . . . . . . "
33,820,1,Crown Heights,3.08,2026-06-10,"785 Eastern Pkwy, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-785-eastern-pkwy-brooklyn-ny/7939986714.html,"Top-floor 1-bedroom apartment in Crown Heights within walking distance to bus stops, restaurants, grocery stores, and coffee shops. Includes one free assigned parking space. Tenant is responsible for "
32,890,1,Greenwich Village,2.99,2026-06-10,1 bedroom 1 bath fully renovated,https://sfbay.craigslist.org/sfc/apa/d/new-york-bedroom-bath-fully-renovated/7940007640.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Greenwich Village. Perfectly situated near local amenities and natural beauty, this apa"
32,880,1,Crown Heights,3.08,2026-06-10,Comfortable 1 Bedroom Apartment in Crown Heights,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-comfortable-bedroom-apartment/7940001332.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Crown Heights. Perfectly situated near local amenities and natural beauty, this apartme"
31,895,1,Bed-Stuy,3.13,2026-06-10,Affordable 1 Bedroom Apartment in Bed-Stuy,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-affordable-bedroom-apartment/7940001597.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Bed-Stuy. Perfectly situated near local amenities and natural beauty, this apartment is"
31,890,1,Bushwick,3.13,2026-06-10,Spacious 1 Bedroom Apartment Available in Bushwick,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-apartment/7940001032.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Bushwick. Perfectly situated near local amenities and natural beauty, this apartment is"
31,890,1,Bushwick,3.13,2026-06-10,Brand new one bedroom | Washer dryer in unit | Ready for ASAP,https://newjersey.craigslist.org/apa/d/brooklyn-brand-new-one-bedroom-washer/7939978169.html,"Located right on Wilson Avenue where you will find plenty of local eateries and shops, plus Irving Square Park around the corner! This spacious apartment features a queen sized bedroom with a large li"
30,1325,2,"New York, NY",1.98,2026-06-10,~~Charming 2-bed 2-bath home~~,https://longisland.craigslist.org/apa/d/new-york-charming-bed-bath-home/7940017933.html,"The home features a massive open living floorplan with amazing Manhattan Skyline Views. Large dining area, plus built-in bar with loads of additional storage. Brand New Kitchen with island and dishwas"
30,820,1,Bushwick,3.42,2026-06-10,1 beds 1 baths 677 sqft,https://longisland.craigslist.org/apa/d/brooklyn-beds-baths-677-sqft/7940000891.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Brooklyn, NY. Perfectly situated near local amenities and natural beauty, this apartmen"
30,950,2,Brooklyn,3.08,2026-06-10,"Charming 2-Bedroom, 1-Bathroom Apartment Close to Everything!",https://providence.craigslist.org/apa/d/brooklyn-charming-bedroom-bathroom/7939974964.html,"This sun-filled home features an open-concept layout with a spacious living and dining area that flows seamlessly into the kitchen, creating the perfect space for entertaining or relaxing at home. The"
29,1255,2,"397 8th St, Brooklyn, NY",1.81,2026-06-10,"2BR/1BA APT Brooklyn, NY 11215– $1255/mo – Pets OK – No Smoking!!",https://longisland.craigslist.org/apa/d/brooklyn-2br-1ba-apt-brooklyn-ny-mo/7939982807.html,"Amazing 2 bedroom, 1 bathroom house in Park Slope Brooklyn. On a beautiful quiet, treelined, brownstone block in Parkslope, 8th street between 6th and 7th, near lots of stores and cafes, 3min walk to "
29,900,1,New York,3.33,2026-06-10,"Luxury 1-Bedroom, 1-Bathroom Apartment with Parking!",https://providence.craigslist.org/apa/d/new-york-luxury-bedroom-bathroom/7939978020.html,"Discover luxurious living at 20 Fifth Avenue, one of Greenwich Village's premier full-service rental buildings. This beautifully updated one-bedroom apartment offers generous, well-proportioned rooms,"
27,1143,1,"Bedford-Stuyvesant, NY",2.80,2026-06-10,"🌼Rent-Stabilized Residence in Bedford-Stuyvesant, NY🌼",https://longisland.craigslist.org/apa/d/brooklyn-rent-stabilized-residence-in/7939994641.html,"Well-positioned rent-stabilized one-bedroom apartment in vibrant Bedford-Stuyvesant. Situated in a corner building with an on-site superintendent, this inviting residence offers convenient access to t"
24,1063,1,Brooklyn,3.28,2026-06-10,Beautiful renovated 1-bedroom apartment in the heart of Greenpoint,https://longisland.craigslist.org/apa/d/brooklyn-beautiful-renovated-bedroom/7940017957.html,Renovated 2-Bedroom Apartment in Greenpoint Features include: Brand-new renovation In-unit washer & dryer Central A/C Spacious layout with modern finishes Convenient location with easy commute to LaGu
24,830,1,Williamsburg,3.97,2026-06-10,"155 Wythe Ave, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-155-wythe-ave-brooklyn-ny/7939986927.html,"Top-floor 1-bedroom apartment in Williamsburg within walking distance to bus stops, restaurants, grocery stores, and coffee shops. Includes one free assigned parking space. Tenant is responsible for w"
23,849,1,"Brooklyn, NY",3.56,2026-06-10,A Nice 1BR/1BA – $849– Brooklyn–Pets OK –NO Smoking,https://longisland.craigslist.org/apa/d/brooklyn-nice-1br-1ba-849-brooklynpets/7939997403.html,"A nice 1 bedroom with hardwood floors, tons of natural light and fresh paint. Landlord providing stove and fridge. This is a 1st floor walkup Free application on COMPANY website - once submitted and r"
23,870,1,Williamsburg,3.97,2026-06-10,Modern 1 Bedroom Apartment in Williamsburg,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-modern-bedroom-apartment-in/7940001875.html,"Welcome apartment to this charming 1-bedroom, 1-bath apartment, offering comfort and convenience in the heart of Williamsburg. Perfectly situated near local amenities and natural beauty, this apartmen"
23,1135,1,"New York, NY",3.18,2026-06-10,The Willow Residence 10C,https://longisland.craigslist.org/apa/d/new-york-the-willow-residence-10c/7939998205.html,"Welcome to Residence 10C, a beautifully designed one-bedroom home in one of Gramercy's most anticipated new luxury condominiums. Residents enjoy access to an outstanding collection of amenities, inclu"
22,999,2,"Jersey City, NJ",3.72,2026-06-10,"Spacious 2-bedroom, 1-bath house",https://newjersey.craigslist.org/apa/d/jersey-city-spacious-bedroom-bath-house/7939991921.html,"Welcome to your new home in the heart of Downtown Jersey City! This inviting 2-bedroom, 1-bath house combines modern updates with an unbeatable location in one of the area's most sought-after neighbor"
21,1295,1,,2.98,2026-06-10,Extra-Large 1BR Apartment at 345 Stuyvesant Ave,https://longisland.craigslist.org/apa/d/brooklyn-extra-large-1br-apartment-at/7940000224.html,"Extra-large 1-bedroom apartment located at 345 Stuyvesant Ave, offering spacious and comfortable living in a convenient location. This bright home features a generous layout with plenty of room to rel"
21,1350,2,,2.85,2026-06-10,2BR Apartment in the Heart of East Village,https://longisland.craigslist.org/apa/d/brooklyn-2br-apartment-in-the-heart-of/7939991383.html,"Conveniently located on 1st Avenue, this 2-bedroom apartment places you in the heart of the vibrant East Village. Enjoy easy access to Union Square, multiple subway lines, grocery stores, restaurants,"
20,1000,2,Chelsea,3.86,2026-06-10,CHELSEA LUXURY WITH UNMATCHED CONVENIENCE,https://newjersey.craigslist.org/apa/d/new-york-chelsea-luxury-with-unmatched/7939978318.html,"Featuring modern finishes, expansive windows, and a prime Chelsea location, offers the perfect blend of comfort and style. Enjoy effortless access to Hudson Yards, Madison Square Park, top dining, and"
19,1350,1,,2.98,2026-06-10,1BR Apartment with Hardwood Floors & Fios Availability (Brooklyn),https://longisland.craigslist.org/apa/d/brooklyn-1br-apartment-with-hardwood/7939983624.html,"Bright 1-bedroom, 1-bath apartment offering a comfortable layout with hardwood flooring throughout. Located in Brooklyn, this residence provides a functional living space with parking details availabl"
18,1155,1,Brooklyn,3.73,2026-06-10,"Modern 1 Bedroom Rental in Park Slope, Brooklyn Near Prospect Park",https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-bedroom-rental-in-park/7939997376.html,"Looking for a place that feels like home? On Apartment Location : 397 8th St, Brooklyn, NY 11215 This beautifully renovated 1-bedroom apartment is located on a quiet residential block in the heart of "
18,1320,1,,3.19,2026-06-10,Spacious 1BR Apartment in Kensington Brooklyn with Elevator,https://longisland.craigslist.org/apa/d/brooklyn-spacious-1br-apartment-in/7939978234.html,"Spacious 1-bedroom, 1-bath apartment located in Kensington, Brooklyn. This comfortable home features a large living room, a separate kitchen, a full bathroom, and a generously sized bedroom with good "
16,1290,1,,3.47,2026-06-10,Modern 1BR with Private Backyard,https://longisland.craigslist.org/apa/d/new-york-modern-1br-with-private/7939992032.html,"Modern 1-bedroom apartment featuring a large open kitchen with stainless steel appliances, Caesarstone countertops, and abundant cabinet space. This stylish home offers high ceilings, exposed brick, r"
16,1125,2,Brooklyn,3.97,2026-06-09,brand new beautifully renovated FLOOR THROUGH 2 bedroom,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-brand-new-beautifully/7939971968.html,"Welcome to 110 S 2nd! This is brand new beautifully renovated FLOOR THROUGH 2 bedroom/ Flex 3 unit! Located in the heart of Williamsburg, this unit offers the below For more details, text #with your n"
15,1180,2,,3.90,2026-06-10,Brand-New Luxury 2BR with Balcony & In-Unit Laundry,https://longisland.craigslist.org/apa/d/brooklyn-brand-new-luxury-2br-with/7940003267.html,"Brand-new luxury 2-bedroom, 1-bath apartment available for immediate move-in. This spacious home features hardwood floors, central A/C, stainless steel appliances, stone countertops, video intercom, a"
13,1500,2,,3.19,2026-06-10,Charming 2BR Apartment in Park Slope Near Prospect Park,https://longisland.craigslist.org/apa/d/new-york-charming-2br-apartment-in-park/7940004937.html,"Welcome to your new home in the heart of Park Slope! This charming 2-bedroom, 1-bath apartment is located on the third floor of a well-maintained building, offering a peaceful living environment with "
12,1420,2,Brooklyn,3.54,2026-06-10,Stunning 2BR Near Prospect Park | Queen Bedrooms,https://longisland.craigslist.org/apa/d/brooklyn-stunning-2br-near-prospect/7940013270.html,"Beautifully done two Bedroom apartment A short walk to Prospect Park, and the B, Q Trains A short walk to Cortelyou shopping strip. The apartment features: - Granite countertops - Stainless Steel appl"
12,1399,2,Brooklyn,3.55,2026-06-10,Prime Location! Modern 2BR Apartment,https://longisland.craigslist.org/apa/d/brooklyn-prime-location-modern-2br/7940007369.html,"Gorgeous modern 2 bed/1 bath apt Prime Location Available Now! Building offers laundry & a beautiful roof top! Nice combined kitchen/living area. Stainless steel appliances, dishwasher. Nice size bedr"
0,,,,,2026-06-10,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-10,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-10,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-06-10,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-10,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-10,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-10,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-10,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-10,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-10,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-10,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
