score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
34,1200,2,"Prospect Heights, NY",1.53,2026-06-24,"This charming 2BR/1BA Prospect Heights, NY –$1200/mo – House for Rent",https://longisland.craigslist.org/apa/d/brooklyn-this-charming-2br-1ba-prospect/7942964000.html,"Welcome home to this beautifully renovated single-family property located in Prospect Heights, NY. This home has been completely updated from top to bottom with modern finishes and upgraded systems wh"
32,1250,2,Prospect Heights,1.53,2026-06-23,Bright and Modern 2-Bedroom in a Vibrant Brooklyn Neighborhood,https://chicago.craigslist.org/chc/apa/d/brooklyn-bright-and-modern-bedroom-in/7942910567.html,"Renovated 2-Bedroom in Prime Prospect Heights 340 Sterling Pl, # 1E, Brooklyn, NY 11238 Welcome home to this beautifully renovated apartment featuring modern upgrades, spacious bedrooms, abundant natu"
23,800,1,Jersey City,3.74,2026-06-24,"Very Cozy, totally renovated ,700 sq ft ,sunny 1 bedroom",https://jerseyshore.craigslist.org/apa/d/jersey-city-very-cozy-totally-renovated/7942971371.html,"Very Cozy, totally renovated ,700 sq ft ,sunny 1 bedroom unit is conveniently located, very close to GROVE St Path and steps from the beautiful Van Vorst Park. Unit Features Hardwood floors, lots of w"
23,950,1,,3.28,2026-06-24,"Spacious 1-bedroom, 1-bath Apartment",https://longisland.craigslist.org/apa/d/brooklyn-spacious-bedroom-bath-apartment/7942960333.html,"ONE BEDROOM UNIT ON 2ND FLOOR OF A 61 UNIT 1916 APARTMENT BUILDING, HARDWOOD FLOORS, STOVE AND REFRIGERATOR, WATER, GAS, ELECTRIC AND TRASH ARE INCLUDED, NO PETS, NO A/C, ONE YEAR LEASE W/ THE 12TH MO"
20,1357,2,Brooklyn,2.40,2026-06-24,Bright Floor-Through 2BR in Prime Williamsburg Near L & G Trains,https://longisland.craigslist.org/apa/d/brooklyn-bright-floor-through-2br-in/7942949573.html,"Enjoy classic Brooklyn living in this stunning floor-through 2-bedroom apartment located in the heart of Williamsburg. Filled with natural light, the home features windows in every room, creating a br"
19,880,1,"Brooklyn, NY",3.87,2026-06-24,Stylish Brooklyn 1 Bedroom with Dishwasher Included!!,https://longisland.craigslist.org/apa/d/brooklyn-stylish-brooklyn-bedroom-with/7942981438.html,"This apartment in Brooklyn features one bedroom and one full bathroom, equipped with central air conditioning. Appliances include a dishwasher, dryer, and washer, with laundry facilities in-unit and s"
17,1478,2,Brooklyn,2.40,2026-06-24,Bright Floor-Through 2BR in Prime Williamsburg Near L & G Trains,https://longisland.craigslist.org/apa/d/brooklyn-bright-floor-through-2br-in/7942961001.html,"TWO BEDROOM UNIT ON 2ND FLOOR OF A 61 UNIT 1916 APARTMENT BUILDING, HARDWOOD FLOORS, STOVE AND REFRIGERATOR, WATER, GAS, ELECTRIC AND TRASH ARE INCLUDED, NO PETS, NO A/C, ONE YEAR LEASE W/ THE 12TH MO"
16,1287,1,Brooklyn,3.04,2026-06-24,"Rare Greenpoint 1BR with Private Balcony, In-Unit Laundry & Luxury Fin",https://longisland.craigslist.org/apa/d/brooklyn-rare-greenpoint-1br-with/7942960911.html,"ONE BEDROOM UNIT ON 2ND FLOOR OF A 61 UNIT 1916 APARTMENT BUILDING, HARDWOOD FLOORS, STOVE AND REFRIGERATOR, WATER, GAS, ELECTRIC AND TRASH ARE INCLUDED, NO PETS, NO A/C, ONE YEAR LEASE W/ THE 12TH MO"
13,1150,2,"Brooklyn, NY",3.65,2026-06-24,Bright 2BR Apartment with Hardwood Floors & Parking,https://longisland.craigslist.org/apa/d/brooklyn-bright-2br-apartment-with/7942982699.html,"The property is a 2-bedroom, 1-bathroom apartment located in Brooklyn, featuring hardwood flooring and city views. It includes amenities such as parking, is broker exclusive, has Fios available, and a"
9,1295,2,,3.65,2026-06-24,"Comfortable 2-bedroom, 1-bath Apartment",https://longisland.craigslist.org/apa/d/brooklyn-comfortable-bedroom-bath/7942959445.html,"ONE BEDROOM UNIT ON 2ND FLOOR OF A 61 UNIT 1916 APARTMENT BUILDING, HARDWOOD FLOORS, STOVE AND REFRIGERATOR, WATER, GAS, ELECTRIC AND TRASH ARE INCLUDED, NO PETS, NO A/C, ONE YEAR LEASE W/ THE 12TH MO"
