score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
32,850,1,New York,2.65,2026-06-19,"56 E 7th St, New York, NY",https://sfbay.craigslist.org/sfc/apa/d/new-york-56-7th-st-new-york-ny/7942137293.html,<Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are 
30,890,1,Crown Heights,2.69,2026-06-20,NO FEE! Renovated 1 Bed in a Beautiful Building on Eastern Pwky!,https://newjersey.craigslist.org/apa/d/brooklyn-no-fee-renovated-bed-in/7942139643.html,Suncrest Apartments ************************************* 1 Bedroom Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are located at
30,900,1,"Brooklyn, NY",2.69,2026-06-19,"Quiet Apartment Near Parks & Schools Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-quiet-apartment-near-parks/7942139469.html,Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are l
29,800,1,Bed-Stuy,3.13,2026-06-20,"890 Putnam Ave, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-890-putnam-ave-brooklyn-ny/7942149128.html,"Amazing, completely upgraded brand new ADU, in the back of a lush park like yard with stone walkways and water features. This home offers tranquility and serenity. A way to wind down at the end of the"
29,800,1,Brooklyn,3.13,2026-06-20,"125 Jefferson St, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-125-jefferson-st-brooklyn-ny/7942148743.html,"Amazing, completely upgraded brand new ADU, in the back of a lush park like yard with stone walkways and water features. This home offers tranquility and serenity. A way to wind down at the end of the"
28,850,1,Bushwick,3.13,2026-06-20,Renovated & Spacious 1Bed 1Bath in Bushwick,https://newjersey.craigslist.org/apa/d/brooklyn-renovated-spacious-1bed-1bath/7942139908.html,Suncrest Apartments ************************************* 1 Bedroom Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are located at
28,850,1,"Crown Heights, NY",3.08,2026-06-19,"1417 Sterling Pl, Crown Heights, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-1417-sterling-pl-crown-heights/7942139814.html,<Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are 
28,850,1,"Bushwick, NY",3.13,2026-06-19,"1262 Jefferson Ave, Bushwick, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-1262-jefferson-ave-bushwick-ny/7942139495.html,<Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are 
28,1180,1,,2.60,2026-06-19,"205 N. 13th Street Las Vegas, NV, 89101 Pet Friendly",https://lasvegas.craigslist.org/apa/d/brooklyn-205-13th-street-las-vegas-nv/7942108817.html,"205 N. 13th Street Las Vegas, NV, 89101 Pet Friendly 205 N. 13th Street, 205, Las Vegas, NV 89101 1180.00 / Month 1 BEDROOMS | 1 BATHROOMS Interested? Fill out this form : https://renter.turbotenant.c"
27,875,0,Bushwick,3.13,2026-06-19,Modern Studio Apartment in Bushwick – Move In Ready,https://stockton.craigslist.org/apa/d/brooklyn-modern-studio-apartment-in/7942135080.html,Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are l
26,980,0,Brooklyn/ Sunset park,2.92,2026-06-19,Room for rent!this are 2 rooms)Sharing bathroom/kitchen.No Broker Fee!,https://newyork.craigslist.org/brk/apa/d/brooklyn-room-for-rentthis-are/7942098680.html,"This is a two rooms togheter! sharing bathroom and kitchen with a couple and 1 other persons. Train D,N, express at 36 st. No broker fee ! Industry City area. Easy commute to city Close to all kinds o"
25,950,1,Crown Heights,3.08,2026-06-19,Studio Apartment for Rent in Crown Heights– Available Now,https://stockton.craigslist.org/apa/d/brooklyn-studio-apartment-for-rent-in/7942134932.html,Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are l
25,950,1,Bed-Stuy,3.13,2026-06-19,Affordable 1 Bedroom Apartment in Bed-Stuy,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-affordable-bedroom-apartment/7942131982.html,Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are l
25,950,1,Crown Heights,3.08,2026-06-19,Comfortable 1 Bedroom Apartment in Crown Heights,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-comfortable-bedroom-apartment/7942131638.html,Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are l
25,950,1,Bushwick,3.13,2026-06-19,Spacious 1 Bedroom Apartment Available in Bushwick,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-apartment/7942131341.html,Suncrest Apartments ************************************* Studio with 1 Bath Now Available for Rent!! All You Need & More! ************************************* Schedule Your Free Tour Today! We are l
18,950,1,Long Island City,3.76,2026-06-20,Stylish 1BR Apartment with 1 Bathroom – Ideal for Singles or Couples,https://longisland.craigslist.org/apa/d/long-island-city-stylish-1br-apartment/7942156667.html,"A spacious 880-square-foot one-bedroom in The Powerhouse, one of LIC's most distinctive full-service condominiums a 1906 power station reimagined into a landmark residence. Unit 319 faces the interior"
16,1270,2,Crown Heights,3.08,2026-06-20,Recently Renovated 2BR in Crown Heights | Near Multiple Train Lines,https://boston.craigslist.org/gbs/apa/d/brooklyn-recently-renovated-2br-in/7942140577.html,"Large Renovated 1-Bedroom Apartment in Prime Crown Heights | Near Multiple Train Lines Welcome to this spacious, recently renovated 1-bedroom apartment located in the heart of Crown Heights. Situated "
16,1270,2,Crown Heights,3.08,2026-06-20,Large Renovated 2BR in Prime Crown Heights | Near Multiple Train Lines,https://chicago.craigslist.org/chc/apa/d/brooklyn-large-renovated-2br-in-prime/7942140126.html,"Large Renovated 1-Bedroom Apartment in Prime Crown Heights | Near Multiple Train Lines Welcome to this spacious, recently renovated 1-bedroom apartment located in the heart of Crown Heights. Situated "
8,1310,1,,3.66,2026-06-20,"270- Sunny room opening up on Myrtle Ave, Brooklyn - chill roommates",https://newyork.craigslist.org/brk/apa/d/brooklyn-270-sunny-room-opening-up-on/7942167277.html,"Hey everyone! We have a private room opening up in our apartment right on Myrtle Ave in Bed-Stuy. The location is super convenient—you're just a short walk from the Bedford-Nostrand G stop, and there "
0,,,,,2026-06-20,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-20,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-20,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,0,,Kings County,2.04,2026-06-20,Crown 1162 New York 11216 | Amber,https://amberstudent.com/places/crown-1162-new-york-2406222677253,"Crown 1162 New York features comfortable student apartments in Brooklyn near Pratt Institute with private rooms, shared spaces, premium amenities, and easy connectivity."
0,,,,,2026-06-20,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-20,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-20,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-20,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-20,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-20,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-20,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
