score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
21,1100,2,New York,2.99,2026-06-21,Luxury 2 Bedroom Apartment in Flatbush,https://sfbay.craigslist.org/sfc/apa/d/new-york-luxury-bedroom-apartment-in/7942346522.html,"Welcome to this charming 2-bedroom, 1-bathroom residence in the heart of New York one most sought-after neighborhoods. This inviting apartment features a bright and functional layout with abundant nat"
20,920,1,Jersey City,3.74,2026-06-21,"“Modern 1 Bed, 1 Bath Apartment for Rent – Bright & Spacious”",https://newjersey.craigslist.org/apa/d/jersey-city-modern-bed-bath-apartment/7942341231.html,"Fully equipped apartment with central A/C and heating. Residents enjoy access to a gym, basketball court, sauna, theater, children's playroom, bike room, and outdoor patios. Just a 5-minute walk to th"
19,899,1,"Brooklyn, NY",3.83,2026-06-21,Large Remodeled 1 Bedroom in prime Brooklyn location,https://newjersey.craigslist.org/apa/d/brooklyn-large-remodeled-bedroom-in/7942346662.html,"Large One Bedroom Apartment located in the highly desirable Brooklyn neighborhood, just steps from Lafayette Whole Foods, shopping, dining, and public transportation. Recently updated with fresh paint"
19,990,2,Flatbush,3.56,2026-06-21,🔥🔑Modern 2BR Apartment w/Stainless Steel Kitchen & Split A/C🔥🔑,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-modern-2br-apartment-stainless/7942346090.html,"Welcome to this charming 2-bedroom, 1-bathroom residence in the heart of Flatbush one most sought-after neighborhoods. This inviting apartment features a bright and functional layout with abundant nat"
17,1029,1,Astoria,3.61,2026-06-21,perfect 1-Bedroom Apartment In one of the best areas of Astoria,https://longisland.craigslist.org/apa/d/new-york-perfect-bedroom-apartment-in/7942339606.html,"Welcome home to this perfect 1-Bedroom Apartment In one of the best areas of Astoria. Located on the 4th floor of an elevator building you enter into a spacious open layout with a living area, modern "
6,1500,1,Jersey City,3.44,2026-06-20,Apartment with Laundry and Hardwood Floors,https://newjersey.craigslist.org/apa/d/jersey-city-apartment-with-laundry-and/7942301181.html,"Located on Grove Street, this one bedroom apartment includes hardwood floors, high ceilings, a separate living area, dishwasher, and washer and dryer. Close to everyday shopping, dining, parks, and tr"
0,,,,,2026-06-21,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-21,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-21,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-06-21,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-21,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-21,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-21,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-21,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-21,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-21,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-21,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
