score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
52,1000,1,All 5 Boroughs!,0.19,2026-06-25,Landlords: Resolve Violations Fast & Rent Without Delays!,https://newyork.craigslist.org/brk/apa/d/brooklyn-landlords-resolve-violations/7943375568.html,"Avoid Fines & Rental Delays – We Clear NYC Building Violations! Are you a landlord or property manager struggling with open violations that delay your rental income? Unresolved DOB, HPD, or ECB violat"
47,1200,1,Brooklyn,0.19,2026-06-26,Boerum Hill Stylish 1BR – Prime Brownstone Brooklyn Living,https://newyork.craigslist.org/brk/apa/d/brooklyn-boerum-hill-stylish-1br-prime/7943397732.html,"Enjoy comfortable city living in this well-maintained apartment located in the heart of Boerum Hill, Brooklyn, New York. This inviting home offers a bright interior with modern updates and convenient "
38,1500,1,Boerum Hill,0.19,2026-06-26,Downtown Brooklyn / Boerum Hill 1BR – Spacious Apartment on Wyckoff St,https://newyork.craigslist.org/brk/apa/d/brooklyn-downtown-brooklyn-boerum-hill/7943396126.html,"Boerum Hill Bright 1BR – Comfortable Apartment on Wyckoff St Welcome home to this well-maintained apartment in the heart of Boerum Hill, offering a bright interior, modern updates, and a comfortable l"
33,800,1,Brooklyn,2.69,2026-06-26,1BEDROOM,https://longisland.craigslist.org/apa/d/brooklyn-1bedroom/7943399582.html,"514 Maple St,#2b One bedroom apartment for rent, close to all and transportation"
28,1180,1,,2.60,2026-06-25,"205 N. 13th Street Las Vegas, NV, 89101 Pet Friendly",https://lasvegas.craigslist.org/apa/d/brooklyn-205-13th-street-las-vegas-nv/7943359155.html,"205 N. 13th Street Las Vegas, NV, 89101 Pet Friendly 205 N. 13th Street, 205, Las Vegas, NV 89101 1180.00 / Month 1 BEDROOMS | 1 BATHROOMS Interested? Fill out this form : https://renter.turbotenant.c"
26,1050,1,"Brooklyn, NY",2.69,2026-06-26,1BR/1BA–Brooklyn– $1050/mo–House for Rent At 65 Ocean Ave,https://longisland.craigslist.org/apa/d/brooklyn-1br-1babrooklyn-1050-mohouse/7943397624.html,"Rent is $1050 per month. Welcome to 65 Ocean Avenue, a charming 1-bedroom apartment available now, ideal for pet owners as both cats and dogs are welcome. This apartment features a well-equipped kitch"
22,1080,1,"New York, NY",3.01,2026-06-26,❤️Beautiful and sunny 1 Bed/ 1 Bath apartment!,https://longisland.craigslist.org/apa/d/new-york-beautiful-and-sunny-bed-bath/7943397182.html,"This gorgeous fourth floor apartment features amazing natural light, a skylight, exposed brick walls with a decorative fireplace, hardwood floors, granite countertops, stainless steel energy star appl"
19,1500,1,Sunset Park --- --- BEST SHARE ON MARKET ---,3.56,2026-06-25,Unheard of___1br + Yard___SUNSET PARK SLOPE INDUSTRY CITY,https://newyork.craigslist.org/brk/apa/d/brooklyn-unheard-of1br-yardsunset-park/7943316001.html,"**SHARED RENTAL SPACE** Due to high demand for this listing, and to help expedite appointment scheduling, all prospective applicants must provide the following information: Providing false or misleadi"
14,1250,2,Astoria,3.31,2026-06-26,Spacious 2 Bedroom Apartment With Beautiful Manhattan Skyline Views,https://longisland.craigslist.org/apa/d/new-york-spacious-bedroom-apartment/7943417377.html,"Enjoy comfortable city living in this spacious 2 bedroom, 1 bathroom apartment located in a well-maintained elevator building. Situated at the rear of the building, this home offers beautiful Manhatta"
0,,,,,2026-06-26,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-26,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-26,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-06-26,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-26,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-26,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-26,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-26,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
