score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
25,850,2,Jersey City,3.87,2026-06-05,Move-in ready! Come see this lovely 2-bedroom top floor apartment,https://jerseyshore.craigslist.org/apa/d/jersey-city-move-in-ready-come-see-this/7938907909.html,"Move-in ready! Come see this lovely 2-bedroom top floor apartment in Downtown Pavonia, Newport JC. The apartment features 2 bedrooms, a living room, newer kitchen cabinets with quartz countertops, a n"
23,855,1,Williamsburg,3.97,2026-06-05,Modern 1 Bedroom Apartment in Williamsburg,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-modern-bedroom-apartment-in/7938917343.html,"New unite, fully remodeled throughout, move-in ready, 1 bedrooms and 1 bathroom. Dedicated 1 car parking on driveway with ample street parking available. All New: stainless steel appliances, quartz co"
22,1050,2,"Brooklyn, NY",3.56,2026-06-05,Pet-Friendly 2BR Apartment with Heat & Hot Water Included!!,https://longisland.craigslist.org/apa/d/brooklyn-pet-friendly-2br-apartment/7938925511.html,"This apartment in Brooklyn features two bedrooms and one full bathroom. It includes a dishwasher and has hardwood flooring. The property offers parking, with specifics available from the manager. Addi"
20,1143,1,Kensington,3.53,2026-06-05,"Desirable Kensington Rental – Elevator, Laundry & Garage Parking!",https://newyork.craigslist.org/brk/apa/d/brooklyn-desirable-kensington-rental/7938924886.html,"Apartment for Rent – Kensington, Brooklyn Available at 483 Ocean Pkwy, Apt 5C, Kensington, NY 11218, this well-maintained apartment is located in a desirable post-war elevator building constructed in "
15,1230,1,Brooklyn,3.29,2026-06-05,Comfortable 1 bedroom with office room in Greenpoint!,https://newyork.craigslist.org/brk/apa/d/brooklyn-comfortable-bedroom-with/7938925759.html,"One-bedroom apartment available in Greenpoint, featuring an office room that can be converted into two bedrooms. The unit is rent-stabilized and conveniently located near the Greenpoint Avenue G-train"
0,,,,,2026-06-05,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-05,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-06-05,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-06-05,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-05,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-05,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-05,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-05,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-05,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-05,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-05,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
