score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
50,980,1,Brooklyn,0.53,2026-05-27,Recently remodeled 1-bedroom apartment Available For Rent !!,https://newyork.craigslist.org/brk/apa/d/brooklyn-recently-remodeled-bedroom/7936987920.html,"Beautiful corner 1-bedroom apartment featuring abundant natural light and a unique layout. Key highlights include a spacious living room, modern island kitchen with stainless steel appliances, and a p"
44,1139,1,Clinton Hill,1.07,2026-05-26,Upper 1 Bedroom 1 Bath Apartment with Balcony and Elevator,https://newyork.craigslist.org/brk/apa/d/brooklyn-upper-bedroom-bath-apartment/7936976396.html,"Upper 1 Bedroom 1 Bath Apartment with Balcony and Elevator | Clinton Hill 104 Washington Ave, Apt 2R, Brooklyn, NY 1 Bed | 1 Bath | Elevator Building | Roof Deck Welcome to 104 Washington Ave — a beau"
37,1230,1,Clinton Hill,1.07,2026-05-27,Stunning Loft Studio in Clinton Hill – 14’ Ceilings + Bay Windows!,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-loft-studio-in/7936986664.html,"Stunning Loft Studio in Clinton Hill – 14’ Ceilings + Bay Windows! 124 Willoughby Ave Apt 1, Brooklyn, NY Studio | 1 Bath | Loft-Style Layout Welcome to this stunning loft-style studio located in the "
30,950,1,crown heights,3.08,2026-05-26,Large Rooms in Beautiful Brownstone Light & Gas Included,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-rooms-in-beautiful/7936964418.html,"In Center of Crown Heights, near (2)(3)(4)(5), (A)(C) & Shuttle Trains Quiet Neighborhood ROOM: Private Entrance, Large Room, Wall to Wall Carpet, Private Refrigerator, Microwave Oven, Hot Plate Stove"
26,1138,1,Brooklyn,2.35,2026-05-27,Spacious True 1BR with Roof Deck & Courtyard in East Williamsburg,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-true-1br-with-roof/7937003771.html,"Spacious 1 Bedroom Apartment In East Williamsburg – 204 Meserole St, Apt 3 This spacious true one-bedroom apartment offers modern comfort and stylish Brooklyn living at 204 Meserole St, Apt 3. Featuri"
24,1157,1,Bedford–Stuyvesant,3.13,2026-05-27,Spacious Bright 1BR in a Modern Design Building With your own Laundry,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bright-1br-in-modern/7936993000.html,"Spacious Bright 1BR in a Modern Design Building With your own Laundry – 827 Jefferson Ave, Apt 2R Welcome to this beautifully maintained 1 bedroom, 1 bathroom apartment located at 827 Jefferson Ave. S"
20,1143,1,Ocean Parkway,3.53,2026-05-27,Classic Brooklyn Living in Kensington | Elevator Building & Garage Par,https://newyork.craigslist.org/brk/apa/d/brooklyn-classic-brooklyn-living-in/7937005753.html,"Situated along the beautiful tree-lined stretch of Ocean Parkway, 483 Ocean Parkway, Apt 5C offers classic Brooklyn living in the welcoming neighborhood of Kensington. This post-war building, construc"
16,1500,1,Greenpoint,2.91,2026-05-27,Furnished Garden One Bedroom in Williamsburg/Greenpoint,https://newyork.craigslist.org/brk/apa/d/brooklyn-furnished-garden-one-bedroom/7937014474.html,Short Term Availability this summer: $1500/week available July 22 - August 17 Medium Term furnished this fall: 3-12 months $4800/month including utilities Available starting September 12. Direct acces
15,1249,1,Bushwick,3.66,2026-05-26,Huge 1 Bedroom Loft with Balcony & 15’ Ceilings & Building Amenities,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-bedroom-loft-with-balcony/7936972605.html,"Huge 1 Bedroom Loft with Balcony & 15’ Ceilings | Luxury Bushwick Amenities 257 Cooper St, Apt 6, Brooklyn, NY 11237 1 Bed | 1 Bath | Private Balcony | Loft Layout Welcome to this massive loft-style 1"
10,1277,1,Brooklyn,3.56,2026-05-27,Sun-Filled Brooklyn 1 Bedroom w/ Pet-Friendly & 10-Foot High Ceilings!,https://newyork.craigslist.org/brk/apa/d/brooklyn-sun-filled-brooklyn-bedroom/7937000332.html,Classic Design Meets Convenient Brooklyn Living – 162 Woodruff Avenue Classic design meets modern convenience at the residences at 162 Woodruff Avenue. Located near the southeast corner of Prospect Pa
0,940,,Kings County,2.39,2026-05-27,"Bernard Brooklyn Home, New York City Student Apartments | Amber",https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,Explore Bernard Brooklyn Home student housing in New York City with amber. Choose from a range of ensuites and non esnuites with top-notch amenties located near Medgar Evers College.
0,,,,,2026-05-27,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,,,,,2026-05-27,141 Hart St Brooklyn,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,
0,,,,,2026-05-27,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-05-27,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-05-27,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,1500,1,,,2026-05-27,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,,,2026-05-27,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,,,2026-05-27,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
