score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
30,895,2,Greenwich Village,2.65,2026-06-01,Clean Apartment Available in Greenwich Village,https://sfbay.craigslist.org/sfc/apa/d/new-york-clean-apartment-available-in/7938035221.html,"Ready for the great apartment? Greenwich Village Hills Terrace Apartments has your spacious TWO BEDROOM! We've made great upgrades for great tenants! Enjoy the quiet, peaceful lifestyle here in Woodla"
30,800,1,"Brooklyn, NY",2.99,2026-06-01,Cozy 1BR Apartment in a Secure Brooklyn Community!!,https://longisland.craigslist.org/apa/d/brooklyn-cozy-1br-apartment-in-secure/7938008372.html,"The property is a 1-bedroom, 1-bathroom apartment located in a gated community in Brooklyn. It includes features such as a Broker Exclusive, availability of Fios, and a live-in super. For parking and "
30,890,1,"New York, NY",2.65,2026-05-31,!!Large and Spacious 1 Bedroom near New York!!,https://sfbay.craigslist.org/sfc/apa/d/new-york-large-and-spacious-bedroom/7937986863.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of New York, NY! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: U"
29,800,1,"Bushwick, NY",3.13,2026-05-31,Adorable small apartment on gated secured large estate. 1 bed!,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-adorable-small-apartment-on/7937990784.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Bushwick! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: Unit "
28,850,1,"Bushwick, NY",3.13,2026-06-01,Spacious 1 Bedroom Apartment Available in Bushwick,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-apartment/7938025838.html,"Ready for the great apartment? Bushwick Hills Terrace Apartments has your spacious TWO BEDROOM! We've made great upgrades for great tenants! Enjoy the quiet, peaceful lifestyle here in Woodland Hills "
27,880,1,Bed-Stuy,3.13,2026-06-01,Affordable 1 Bedroom Apartment in Bed-Stuy,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-affordable-bedroom-apartment/7938001929.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Bed-Stuy! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: Unit "
27,880,1,"Crown Heights, NY",3.08,2026-06-01,Beautiful 1 Bedroom Apartment in Prime Location,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-beautiful-bedroom-apartment-in/7938000678.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Crown Heights! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: "
27,1015,1,"Brooklyn, NY",2.69,2026-06-01,Bright & Spacious 1BR in Bushwick,https://longisland.craigslist.org/apa/d/brooklyn-bright-spacious-1br-in-bushwick/7937995632.html,"Ready for the great apartment? Brooklyn Hills Terrace Apartments has your spacious ONE BEDROOM! We've made great upgrades for great tenants! Enjoy the quiet, peaceful lifestyle here in Woodland Hills "
26,890,1,Crown Heights,3.08,2026-06-01,Comfortable 1 Bedroom Apartment in Crown Heights,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-comfortable-bedroom-apartment/7938021840.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Crown Heights! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: "
26,900,1,Bushwick,3.13,2026-06-01,Spacious 1 Bedroom Apartment Available in Bushwick,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-spacious-bedroom-apartment/7938021589.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Bushwick! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: Unit "
26,890,1,"Crown Heights, NY",3.08,2026-05-31,Comfortable apartment for Rent in Brooklyn,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-comfortable-apartment-for-rent/7937990312.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Crown Heights, NY! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balco"
24,1157,1,Brooklyn,3.13,2026-06-01,"$1,157 | Spacious 1 Bedroom | Pet Friendly with Laundry In Basement",https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bedroom-pet-friendly/7938036494.html,"$1,157 | Spacious 1 Bedroom | Pet Friendly | Heat & Hot Water Included 838 Jefferson Ave, Apt 4L, Brooklyn, NY 11221 Searching for a comfortable Brooklyn apartment that offers convenience, affordabili"
23,850,1,"Brooklyn, NY",3.56,2026-06-01,"2/BD apt, Located in Brooklyn, Wood-style flooring, LUX kitchen",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bd-apt-located-in-brooklyn/7938024165.html,"Ready for the great apartment? Brooklyn Hills Terrace Apartments has your spacious TWO BEDROOM! We've made great upgrades for great tenants! Enjoy the quiet, peaceful lifestyle here in Woodland Hills "
23,1340,1,,2.16,2026-05-31,Renovated Sunlit 1BR Apartment Near Franklin Avenue,https://longisland.craigslist.org/apa/d/brooklyn-renovated-sunlit-1br-apartment/7937978212.html,"Ready for the great apartment? Brooklyn, NY Terrace Apartments has your spacious ONE BEDROOM! We've made great upgrades for great tenants! Enjoy the quiet, peaceful lifestyle here in Brooklyn, NY alon"
22,810,1,"Brooklyn, NY",3.83,2026-05-31,"1 Bedroom, 1 Bath Apartment in the Heart of Brooklyn",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-bedroom-bath-apartment-in-the/7937991284.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Brooklyn! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: Unit "
20,870,1,"Brooklyn, NY",3.83,2026-06-01,Lovely 1-Bedroom Unit!,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-lovely-bedroom-unit/7938000317.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Brooklyn! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: Unit "
19,1140,2,"Brooklyn, NY",3.13,2026-06-01,2BR/1BA Brooklyn – $1140/mo – Pets OK – No Smoking!!,https://indianapolis.craigslist.org/apa/d/brooklyn-2br-1ba-brooklyn-mo-pets-ok-no/7938040866.html,"Simple and solid. This 2-bedroom, 1-bath apartment is well-maintained, clean throughout, and ready to move into. easy access to shopping, schools, and public transportation. Perfect for comfortable ev"
18,1150,2,"Jersey City, NJ",3.19,2026-06-01,"2BR/1BA Jersey City, NJ 07302– $1195/mo – Pets OK – No Smoking!!",https://newjersey.craigslist.org/apa/d/jersey-city-2br-1ba-jersey-city-nj-mo/7938020613.html,"If you value quiet evenings and a calm home environment, this 2-bedroom, 1-bath apartment is made for you. Both bedrooms are comfortable and ideal for restful nights. Text your number for a showing to"
17,1100,1,Brooklyn,3.42,2026-06-01,Move-In Ready 1BR in Brooklyn –Close to Subway & Shopping,https://newyork.craigslist.org/brk/apa/d/brooklyn-move-in-ready-1br-in-brooklyn/7938027813.html,"Looking for a clean, move-in-ready 1-bedroom in a great Brooklyn location? This recently renovated apartment offers comfort, convenience, and easy city living—perfect for anyone wanting a quiet home w"
17,890,1,Williamsburg,3.97,2026-06-01,Modern 1 Bedroom Apartment in Williamsburg,https://sfbay.craigslist.org/sfc/apa/d/brooklyn-modern-bedroom-apartment-in/7938022173.html,"Wonderfully updated ground floor apartment with private lounge located in the sunbelt of Williamsburg! Granite countertops, wood laminate flooring, and tile floors in bathroom, kitchen, and balcony: U"
13,1161,1,Bushwick,3.66,2026-06-01,Oversized Brooklyn One-BR | Perfect for Remote Work & Entertaining!,https://newyork.craigslist.org/brk/apa/d/brooklyn-oversized-brooklyn-one-br/7938036122.html,"Extra Space. Better Living. Brooklyn Convenience. Finding a one-bedroom with this much space is rare. At approximately 900 square feet, Apartment #1 at 183 Saint Nicholas Ave gives you the flexibility"
12,1410,2,Brooklyn,3.13,2026-06-01,Beautiful two bedroom apartment,https://longisland.craigslist.org/apa/d/brooklyn-beautiful-two-bedroom-apartment/7938018309.html,"Beautiful two-bedroom apartment in a rent-stabilized setting. HPD guidelines apply, requiring two households. Minimum combined income is $107,000, with a maximum of $161,000 for two households and $18"
12,1213,2,Brooklyn,3.56,2026-06-01,Modern Luxury Living – Open Floor Plans & Designer Finishes,https://longisland.craigslist.org/apa/d/brooklyn-modern-luxury-living-open/7938017113.html,"Introducing 486 E 28'th St, a state of the art brand new luxury community. The residences are beautifully designed with large open floor plans that provide fantastic space and natural light, featuring"
0,,,,,2026-06-01,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-01,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,1450,,Kings County,2.18,2026-06-01,141 Hart St Brooklyn Student Apartments | Amber,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,"141 Hart St Brooklyn near Pratt Institute offers furnished rooms with Wi-Fi, AC, rooftop, and backyard. It is ideal for students seeking comfort and connectivity."
0,,,,,2026-06-01,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-01,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
0,,,,,2026-06-01,1273 Rogers Avenue Brooklyn,https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=NAG-7ybC-ej1nfSJB2R43dfg0fV1Af2X3bBmsVh49XnVGcBrmWCsiUACs2SP2YYaxfERq7d79NNZsaBw,
0,,,,,2026-06-01,Ttb76F5Dhiqojcpp7,https://goo.gl/maps/TTB76f5dHiQojCPP7,
0,,,,,2026-06-01,V6Nk3Bfjz8Vk2Ob56,https://maps.app.goo.gl/V6Nk3BfJz8vk2ob56,
0,1500,1,Brooklyn,4.19,2026-06-01,"1273 Rogers Avenue #2D in Flatbush, Brooklyn",https://streeteasy.com/building/1273-rogers-avenue-brooklyn/2d?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=7y9AK3TginYu4BbxLD_B2NEEj32YA-ktWuTZJb3NHsfJnT_rFqvjo8NzztngzrvEwV0uGcy1twseuTji,"1273 Rogers Avenue, Brooklyn, Ny, 11226: *Welcoming 1BR with Great Flow & Comfortable Everyday Living* This charming 1-bedroom home offers a layout that feels both ..."
0,1395,,Fort Hamilton,5.69,2026-06-01,"354 93rd Street #1 in Fort Hamilton, Brooklyn",https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=mXMIw2l602eCDgZ8UYod8bVqGCF_D3CLiNjRkuRpdVmS4MjaoMey6kUwR4jT7eKUQ2ijXudmY27AKW1W,"354 93rd Street, Brooklyn, Ny, 11209: This 1 room studio apartment is located in a well-kept, prewar building in Bay Ridge. Enjoy a wide variety of nearby shops and ..."
0,1330,1,Brooklyn,3.05,2026-06-01,"99 Kingsland Ave for $1,330/month on PadMapper",https://www.padmapper.com/rentals/20493753p/1-bedroom-1-bath-apartment-at-99-kingsland-ave-new-york-ny-11222#back=%2Fapartments%2Fbrooklyn-ny%2Funder-1500%3Fbox%3D-74.04241%2C40.56616%2C-73.83336%2C40.73944,"99 Kingsland Ave is a 1 bed, 1 bath apartment in Williamsburg, New York. This apartment is listed for rent at $1,330/month. Search for other sublets, houses and apartment rentals in New York, then use"
