score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
45,980,1,Brooklyn,1.48,2026-06-12,"*💙*2 Bed Apartment – 1 Bath – Brooklyn, NY– Pets OK – No Smoking*💙",https://longisland.craigslist.org/apa/d/brooklyn-bed-apartment-bath-brooklyn-ny/7940444712.html,"This apartment is located in Schaefer Landing, the first waterfront development in Williamsburg. It is a full service building which offers an abundance of amenities such as a large recently renovated"
40,1165,1,Brooklyn,0.99,2026-06-12,Spacious 1BR in Brooklyn | Natural Light | Hot Deal Listing,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-1br-in-brooklyn/7940454033.html,"Welcome to this beautiful and spacious 1bedroom apartment located at 1 Prospect Park SW, APT 3H, Brooklyn, NY 11215. This charming home offers a perfect blend of comfort and convenience, featuring gen"
37,1165,2,Prospect Heights,1.35,2026-06-12,Two bedroom in prospect heights - new to market,https://hudsonvalley.craigslist.org/apa/d/brooklyn-two-bedroom-in-prospect/7940417515.html,"Super layout on this Pre-War 2 bedroom X-Large apartment, with lots of windows, Windowed Living Room and Separate kitchen with windows! Prime location, right off Franklin Ave and the 2/3/4/5 or A/C tr"
34,1180,2,"Brooklyn, NY",1.53,2026-06-12,**Brooklyn $1180/ 2 Bedrooms – 1 Bath – Pets OK – NO Smoking**,https://longisland.craigslist.org/apa/d/brooklyn-brooklyn-bedrooms-bath-pets-ok/7940436193.html,"Rarely available two bedroom plus bonus room in a charming Prospect Heights townhouse condominium with treetop views. Located on a picturesque tree-lined block in the heart of Prospect Heights, just m"
27,1150,2,"New York, NY",2.33,2026-06-12,"**2 Bed Apartment – 1 Bath – New York, NY– Pets OK – No Smoking**",https://longisland.craigslist.org/apa/d/new-york-bed-apartment-bath-new-york-ny/7940437991.html,"Prime Trendy location 12 street & ave A. Absolute deal , True two bedrooms. Large layout with living space. Queen size bedrooms. Full kitchen , Dishwasher. Pets are allowed. No smoking, pets ok . $115"
22,1150,1,Manhattan,2.79,2026-06-12,Bright renovated Greenwich Village 1BR Prime 82-86 Washington Pl W,https://newyork.craigslist.org/mnh/apa/d/new-york-bright-renovated-greenwich/7940451682.html,"Renovated Greenwich Village 1BR with Modern Finishes (Greenwich Village) Beautifully renovated 1-bedroom, 1-bath apartment located on a quiet tree-lined street in the heart of Greenwich Village. Apart"
18,1125,2,Brooklyn,3.26,2026-06-12,"💙2 Bed Apartment – 1 Bath – Brooklyn, NY– Pets OK – No Smoking💙",https://longisland.craigslist.org/apa/d/brooklyn-bed-apartment-bath-brooklyn-ny/7940439728.html,"Private Backyard! - Large duplex apartment, 2 bedrooms full living living room with windows, 1.5 baths, a HUGE finished basement space and a private backyard! Located on Rogers Ave and Lenox Rd, right"
17,1000,2,"Jersey City, NJ",3.74,2026-06-12,"2 Bed Apartment – 1 Bath – Jersey City, NJ– Pets OK – No Smoking",https://newjersey.craigslist.org/apa/d/jersey-city-bed-apartment-bath-jersey/7940427518.html,Renovated 2 bedroom 1 bath apartment on the second floor of a walk up two story residential house. Modern white shaker cabinets with quartz counters and stainless steel appliances. Beautiful hardwood 
0,,,,,2026-06-12,Bernard Brooklyn Home Brooklyn,https://amberstudent.com/places/bernard-brooklyn-home-brooklyn-2207181201880,
0,,,,,2026-06-12,Cornelius Bushwick Home Brooklyn,https://amberstudent.com/places/cornelius-bushwick-home-brooklyn-2207158468241,
0,1450,,Kings County,2.18,2026-06-12,141 Hart St Brooklyn Student Apartments | Amber,https://amberstudent.com/places/141-hart-st-brooklyn-2305121841186?gallery=true&galleryId=267205&tab=all,"141 Hart St Brooklyn near Pratt Institute offers furnished rooms with Wi-Fi, AC, rooftop, and backyard. It is ideal for students seeking comfort and connectivity."
0,,,,,2026-06-12,Crown 1162 New York,https://amberstudent.com/places/crown-1162-new-york-2406222677253,
0,,,,,2026-06-12,354 93 Street Brooklyn,https://streeteasy.com/building/354-93-street-brooklyn/1?utm_campaign=rental_listing&utm_medium=share&utm_source=web&lstt=DNNub5DBsGTeGacQ3du7AsAjEFNeE4shFtRyxcgrXzpJ5YoRaqfvy78Y2M7o-Z4XwdNOakWqfQO5RTz8,
