score,price,bedrooms,neighborhood,distance_miles,posted_date,title,url,description
57,830,1,Downtown Brooklyn,0.19,2026-06-18,Sun-Filled 677 Sq Ft Condo | Downtown Brooklyn / Cobble Hill Location!,https://chicago.craigslist.org/chc/apa/d/brooklyn-sun-filled-677-sq-ft-condo/7941725675.html,"Live in the Heart of Brooklyn's Most Desirable Neighborhoods Imagine coming home to a bright, oversized condo surrounded by the best of Brooklyn Heights, Cobble Hill, and Downtown Brooklyn. This sun-f"
45,1268,1,Boerum Hill,0.19,2026-06-18,Downtown Brooklyn / Boerum Hill 1BR – Bright Apartment on Wyckoff St,https://newyork.craigslist.org/brk/apa/d/brooklyn-downtown-brooklyn-boerum-hill/7941717931.html,Downtown Brooklyn / Boerum Hill 1BR – Bright Apartment on Wyckoff Street Enjoy comfortable city living in this well-maintained 1-bedroom apartment located in the highly desirable Boerum Hill and Downt
39,840,1,Brooklyn,1.98,2026-06-18,"987 Grand St, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-987-grand-st-brooklyn-ny/7941736674.html,"This beautifully updated 1 bedroom, 1 bathroom apartment offers approximately 550 square feet of comfortable living space with a private gated entrance and welcoming front porch. The bright and spacio"
33,1350,2,Brooklyn NY,1.59,2026-06-18,Charming 2 bedroom 1 bathroom Apartment available for rent,https://longisland.craigslist.org/apa/d/brooklyn-charming-bedroom-bathroom/7941728208.html,"Experience townhouse living at its finest at 946 Pacific St, Apt 3, an expansive floor through 2BR, 1BA apt in the heart of Prospect Heights. Bathed in southern light, this stunning home spans the ent"
32,820,1,New York,2.65,2026-06-18,"789 Broadway, New York, NY",https://sfbay.craigslist.org/sfc/apa/d/new-york-789-broadway-new-york-ny/7941736041.html,"This beautifully updated 1 bedroom, 1 bathroom apartment offers approximately 550 square feet of comfortable living space with a private gated entrance and welcoming front porch. The bright and spacio"
32,1266,2,"Prospect Heights, NY",1.53,2026-06-18,Spacious 2 bed 1 bath home,https://longisland.craigslist.org/apa/d/brooklyn-spacious-bed-bath-home/7941721158.html,"Spacious entire home for rent in Downtown Prospect Heights, NY ! This pet-friendly home offers 3 bedrooms with 1 full bathroom with a tub, and a large addition that provides plenty of extra storage sp"
32,1266,1,"Prospect Heights, NY",1.53,2026-06-18,"Charming 2 Bed 1 Bath Single Family Home in Prospect Heights, NY",https://chicago.craigslist.org/chc/apa/d/brooklyn-charming-bed-bath-single/7941712313.html,"2 Bedroom/1 Bath single family home in sought after location near Prospect Heights, NY! Fresh paint ~ gleaming hardwood floors ~ newer windows ~ custom faux wood blinds. Eat-in kitchen with granite co"
30,1100,1,Chinatown / Lit Italy,2.10,2026-06-18,RENT STABILIZED OFF-MARKET CHINATOWN 1 BED DIGS___AMAZING FIND!,https://newyork.craigslist.org/mnh/apa/d/new-york-rent-stabilized-off-market/7941727464.html,"HIGHER BROKER FEE WILL APPLY EMAIL WITH NAME, MOBILE AND MOVE DATE FOR ACCESS Available IMMEDIATELY! RENT STABILIZED - 5TH FLR WALKUP AND NO AMENITIES IN BLDG! Shockingly low priced rent stabilized su"
28,820,1,Bushwick,3.13,2026-06-17,"125 Jefferson St, Brooklyn, NY",https://sfbay.craigslist.org/sfc/apa/d/brooklyn-125-jefferson-st-brooklyn-ny/7941700459.html,"Enjoy comfortable living in this spacious 1-bedroom apartment in a prime ABushwick. This well-maintained home features brand-new carpet, updated window treatments, and an electric stove, offering a fr"
28,1180,1,,2.60,2026-06-17,"205 N. 13th Street Las Vegas, NV, 89101 Pet Friendly",https://lasvegas.craigslist.org/apa/d/brooklyn-205-13th-street-las-vegas-nv/7941673090.html,"205 N. 13th Street Las Vegas, NV, 89101 Pet Friendly 205 N. 13th Street, 205, Las Vegas, NV 89101 1180.00 / Month 1 BEDROOMS | 1 BATHROOMS Interested? Fill out this form : https://renter.turbotenant.c"
